"Record ID","Deal Name","Project ID","Tier 1 (Reseller)","Tier 2 (Reseller Sales Org)","AADT (site)","Deal Stage","State (install site)","Country (install site)","Latitude/Longitude (install site)","Postal Code (install site)"
"12691591211","SBA Communications - KS52230-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.93011, -94.661931",""
"12689741063","SBA Communications - MA30043-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.351476196940965, -71.11493562874382",""
"12689665945","SBA Communications - CO46060-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","39.783667, -105.023339",""
"12689665943","SBA Communications - MI14267-S","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.38483, -83.265744",""
"12689659286","SBA Communications - OR10369-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","45.377688, -122.753808",""
"12689633198","SBA Communications - LA46642-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","30.419138, -91.08775",""
"12691920812","SBA Communications - CA51677-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.738164, -117.055964",""
"12691814503","SBA Communications - TX30429-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","30.336389, -97.754444",""
"12691804324","SBA Communications - NY17472-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.666604, -73.767152",""
"12691798938","SBA Communications - CA45529-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.487277, -117.142444",""
"12691772441","SBA Communications - CA27395-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.847982, -122.229134",""
"12691762513","SBA Communications - CT95624-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.767777, -72.683055",""
"12691712615","SBA Communications - NJ99898-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.900794, -74.122894",""
"12691695875","SBA Communications - OR10367-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","45.530608, -122.600047",""
"12691679148","SBA Communications - TX89599-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.90774, -96.919909",""
"12691646563","SBA Communications - TX51407-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.632319, -96.822349",""
"12690558631","SBA Communications - FL89601-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","25.78674, -80.21071",""
"12689665944","SBA Communications - CA45307-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","35.360889, -119.037944",""
"12689659285","SBA Communications - CA46025-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.123233, -117.301608",""
"12691828887","SBA Communications - CA27144-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.991555, -122.307528",""
"12691814504","SBA Communications - MA90358-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.227072, -71.178224",""
"12691705725","SBA Communications - NV96885-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","36.209817, -115.246144",""
"12691656292","SBA Communications - NY95986-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.608611, -74.122777",""
"12689772427","SBA Communications - UT30634-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.921666, -111.891389",""
"12691798408","SBA Communications - WA48168-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","47.587777, -122.321666",""
"12689637409","SBA Communications - CA27839-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.919955, -122.511892",""
"12691535268","SBA Communications - WI33656-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","43.03458, -87.947908",""
"12691512137","SBA Communications - NY22170-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.813453, -73.099552",""
"12689504930","SBA Communications - CA22277-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.691764, -117.866933",""
"12689473642","SBA Communications - HI46415-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","21.400014, -158.001028",""
"12689473641","SBA Communications - GA46396-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.528177, -84.25405",""
"12689449739","SBA Communications - TX48001-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.686222, -95.341972",""
"12689405301","SBA Communications - CA40679-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.012944, -117.434416",""
"12689372076","SBA Communications - IL46490-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.871666, -87.834444",""
"12691447446","SBA Communications - MO03417-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.62809, -90.314999",""
"12691441703","SBA Communications - NV33728-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","36.028138, -115.063778",""
"12689533704","SBA Communications - MI09427-S","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.494519, -83.398772",""
"12689468796","SBA Communications - TX99075-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.790869, -96.800644",""
"12689372075","SBA Communications - NV10075-B","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","36.052944, -115.136472",""
"12689207889","SBA Communications - NJ37283-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.791728, -74.043518",""
"12689301376","SBA Communications - CA26314-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.387058, -121.866513",""
"12689337689","SBA Communications - MO71376-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","39.08482, -94.59289",""
"12689337629","SBA Communications - TX17739-B","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","31.781444, -106.401861",""
"12689337438","SBA Communications - FL34923-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","27.945837, -82.533004",""
"12689274779","SBA Communications - FL04908-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","27.789027, -82.661389",""
"12689274698","SBA Communications - CA45370-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.134194, -117.645111",""
"12689274543","SBA Communications - TX30986-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.74512632, -97.32079009",""
"12689274473","SBA Communications - WA90336-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","47.603964, -122.186514",""
"12689336962","SBA Communications - TX34392-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.729199, -95.336396",""
"12689336894","SBA Communications - CA36784-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.775104, -117.007724",""
"12689336761","SBA Communications - MA35685-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.34361, -71.06269",""
"12689274162","SBA Communications - CA45229-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.491011, -121.439544",""
"12689273927","SBA Communications - CA36658-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.826411, -118.083231",""
"12689336424","SBA Communications - WA48165-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","47.736666, -122.326944",""
"12689273721","SBA Communications - TX20222-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.452538, -98.515074",""
"12689273600","SBA Communications - CA27792-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.70444, -121.733049",""
"12689335992","SBA Communications - CA36629-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.383444, -118.569181",""
"12689335914","SBA Communications - NJ28615-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.724608, -74.230266",""
"12689335850","SBA Communications - CA27223-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.595533, -121.503056",""
"12689158248","SBA Communications - CA27836-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.632222, -122.4375",""
"12689158195","SBA Communications - CA89990-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.74802, -117.19239",""
"12689158055","SBA Communications - CA27355-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.895558, -122.076922",""
"12689272891","SBA Communications - TX41964-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.813278, -95.390055",""
"12689272736","SBA Communications - NV20102-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","36.067777, -115.203361",""
"12689272609","SBA Communications - AZ99947-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.568622, -112.116805",""
"12689157550","SBA Communications - PA47685-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","39.998311, -75.08001",""
"12689272377","SBA Communications - IL20065-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.578388, -87.548777",""
"12689157420","SBA Communications - CA89986-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.75991, -117.169079",""
"12689272174","SBA Communications - CA93915-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.992432, -122.529701",""
"12688620140","SBA Communications - CA90141-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.829944, -117.232388",""
"12688620057","SBA Communications - TX99194-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.83203, -95.482799",""
"12689156777","SBA Communications - CA26764-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.762456, -122.216294",""
"12688619830","SBA Communications - CA45730-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.052406, -118.227435",""
"12689156632","SBA Communications - MD46719-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.849152, -76.861444",""
"12689156498","SBA Communications - CA51687-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.151933, -118.335375",""
"12689156418","SBA Communications - TX90342-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.809097, -96.847872",""
"12689156281","SBA Communications - CA46014-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.178772, -118.394072",""
"12688619320","SBA Communications - TX86580-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.777641, -95.391466",""
"12689156165","SBA Communications - CA35800-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.518101, -121.981516",""
"12688619047","SBA Communications - CA52802-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.257717, -118.47111",""
"12689155850","SBA Communications - AZ45121-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.460806, -112.097694",""
"12689155692","SBA Communications - TX37657-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.552724, -98.358124",""
"12677256221","Mighty Trees Dispensary - 4755 Lipan St","","OG Guard","OG Guard",""," Deal Lost","CO","USA","","80211"
"12677198366","Outfront Media 50 Site/ Asset Rollup Summary Quote","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","","","",""
"12677255989","Atlas Real Estate - 970 Yuma St","","OG Guard","OG Guard",""," Deal Lost","CO","USA","","80204"
"12677255785","Greenlight Distribution - 926 Fullerton Ave","","OG Guard","OG Guard","33364"," Deal Lost","IL","USA","","60614"
"12677254504","Festival Foods - 1300 N 24th Ave","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","AZ","USA","","85009"
"12677302019","Festival Foods - 2113 E Sky Harbor Circle South","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","AZ","USA","","85034"
"12677301307","Red Hot Signs - 13578 Interstate 35","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","78233"
"12676750494","FTW Investments - 520 N Rogers Rd.","","Apex Omnisource","RevStream","","1. Qualifications","KS","USA","38.88974047541885, -94.7884416926411","66062"
"12676749456","SBA Communications - CA07915-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.784477, -117.113423",""
"12676911225","SBA Communications - CA45478-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.808444, -117.832749",""
"12676749240","SBA Communications - FL04905-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","27.956611, -82.477333",""
"12676911006","SBA Communications - CA45598-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.773888, -117.904444",""
"12676910935","SBA Communications - CA45397-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.135277, -118.008056",""
"12676748982","SBA Communications - CA27895-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.238055, -122.095555",""
"12676910682","SBA Communications - CA45379-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.677274, -117.085864",""
"12676339788","SBA Communications - CA40763-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.029613, -117.649966",""
"12676339553","SBA Communications - CA45859-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.071847, -118.053953",""
"12676523289","SBA Communications - IL50857-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.886552, -87.645125",""
"12676339377","SBA Communications - NJ47224-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.673572, -74.27953",""
"12676339315","SBA Communications - CO89915-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","39.669782, -104.926717",""
"12676339209","SBA Communications - NJ20022-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.477972, -74.29925",""
"12676522904","SBA Communications - CA26748-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.640336, -122.091244",""
"12676522835","SBA Communications - GA34428-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.956894, -84.122831",""
"12676522775","SBA Communications - FL11110-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","26.235897, -80.137108",""
"12676522589","SBA Communications - TX48048-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.673499, -95.266572",""
"12676338738","SBA Communications - WA82539-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","47.46726, -122.265933",""
"12676522389","SBA Communications - TX99095-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.892866, -95.411739",""
"12676338526","SBA Communications - TX99116-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.784397, -95.573963",""
"12676521849","SBA Communications - TX99114-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","29.729752, -95.460442",""
"12671027502","SBA Communications - CA46039-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.01933, -118.181744",""
"12671027341","SBA Communications - CA36232-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.010067, -118.172031",""
"12670591774","SBA Communications - CA89995-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.64842, -122.40603",""
"12671026597","SBA Communications - CA36623-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.87249, -118.061727",""
"12670591403","SBA Communications - CA45331-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.079833, -117.626222",""
"12670591311","SBA Communications - GA34429-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.918622, -84.338972",""
"12670464311","SBA Communications - CA45506-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.995275, -117.874733",""
"12670464173","SBA Communications - AZ86288-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.384894, -111.867419",""
"12670375294","SBA Communications - FL40892-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","25.819027, -80.322166",""
"12670375230","SBA Communications - CA45837-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.029927, -118.401114",""
"12670375015","SBA Communications - CA40549-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.067124, -118.255192",""
"12670374841","SBA Communications - CA40712-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.920066, -118.282383",""
"12670374763","SBA Communications - CA35953-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.5896, -122.361555",""
"12670374664","SBA Communications - CA51686-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.157381, -118.403031",""
"12670307387","SBA Communications - NJ28348-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.856083, -73.970238",""
"12670307216","SBA Communications - CA35079-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.171358, -118.527261",""
"12670307132","SBA Communications - CA45770-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.926938, -118.104314",""
